# Program:featureCounts v2.0.1; Command:"featureCounts" "-T" "5" "--primary" "-s" "2" "-t" "gene" "-g" "gene_id" "-a" "/scratch/avannan/refs/mouse/GRCm39/Mus_musculus.GRCm39.105.gtf" "-o" "/data/CEM/wilsonlab/projects/rodent_addiction/walker/05_counts/HISAT2_featureCounts/genes/walker_SRS2926558_S30sal_hisat2_featurecounts_genes_s2.txt" "/data/CEM/wilsonlab/projects/rodent_addiction/walker/04_processing/HISAT2/sorted_bams/walker_SRS2926558_S30sal_hisat2_trim_sort.bam" 
Geneid	Chr	Start	End	Strand	Length	/data/CEM/wilsonlab/projects/rodent_addiction/walker/04_processing/HISAT2/sorted_bams/walker_SRS2926558_S30sal_hisat2_trim_sort.bam
ENSMUSG00000064573	3	100210604	100210680	+	77	0
ENSMUSG00000081440	3	100320876	100321891	+	1016	0
ENSMUSG00000103881	3	5277898	5280276	+	2379	0
ENSMUSG00000097032	3	135141970	135144426	-	2457	56
ENSMUSG00000086923	3	100333721	100345070	+	11350	0
ENSMUSG00000106639	3	100345150	100346454	+	1305	0
ENSMUSG00000044468	3	100358944	100396640	-	37697	44
ENSMUSG00000053957	3	100396980	100431236	+	34257	1
ENSMUSG00000104943	3	100404745	100407441	+	2697	0
ENSMUSG00000025255	3	5283586	5480917	+	197332	483
ENSMUSG00000093557	3	5578055	5580393	-	2339	0
ENSMUSG00000008763	3	100469524	100592819	-	123296	3640
ENSMUSG00000036580	3	55019529	55044743	+	25215	947
ENSMUSG00000105824	3	100489630	100494843	-	5214	0
ENSMUSG00000105137	3	100532218	100534338	-	2121	0
ENSMUSG00000105561	3	100534613	100538260	-	3648	0
ENSMUSG00000106184	3	100585608	100587410	-	1803	0
ENSMUSG00000083842	3	100587581	100587871	+	291	0
ENSMUSG00000106227	3	100600022	100607400	+	7379	5
ENSMUSG00002076204	3	100645768	100646029	-	262	0
ENSMUSG00000040374	3	5625248	5641299	-	16052	565
ENSMUSG00000103034	3	5815866	5816355	+	490	4
ENSMUSG00000051076	3	100732775	100804238	+	71464	28
ENSMUSG00000102979	3	5945892	5950563	-	4672	0
ENSMUSG00002076241	3	5946101	5946210	+	110	0
ENSMUSG00002075023	3	5950655	5950764	+	110	0
ENSMUSG00000103848	3	6202883	6203304	-	422	0
ENSMUSG00000103733	3	6229955	6232884	-	2930	0
ENSMUSG00000104270	3	6332843	6332960	-	118	0
ENSMUSG00002076789	3	6403942	6404051	-	110	0
ENSMUSG00000103852	3	6443392	6443661	-	270	0
ENSMUSG00000098226	3	6515667	6516648	-	982	0
ENSMUSG00000103150	3	6676265	6676523	-	259	0
ENSMUSG00000069118	3	6680478	6685503	-	5026	0
ENSMUSG00000103538	3	6816764	6817132	-	369	0
ENSMUSG00000089220	3	7042328	7042440	+	113	0
ENSMUSG00000104274	3	7257838	7258270	-	433	0
ENSMUSG00000027499	3	7431729	7510426	+	78698	4875
ENSMUSG00000103274	3	7483400	7483519	-	120	0
ENSMUSG00000102268	3	7519581	7520599	+	1019	0
ENSMUSG00000088484	3	7566964	7567080	-	117	0
ENSMUSG00000048655	3	55044760	55080356	+	35597	26
ENSMUSG00002075021	3	55069735	55069855	-	121	0
ENSMUSG00000043542	3	7568543	7618896	+	50354	1293
ENSMUSG00000033233	3	100829518	100844236	+	14719	249
ENSMUSG00000027794	3	55089449	55117378	+	27930	0
ENSMUSG00000040329	3	7635054	7678820	-	43767	1
ENSMUSG00000097804	3	7677765	7755061	+	77297	0
ENSMUSG00000103399	3	7958395	7958979	+	585	0
ENSMUSG00000100010	3	7990363	8019949	-	29587	0
ENSMUSG00000103725	3	8279392	8281243	+	1852	0
ENSMUSG00000103921	3	8392591	8394767	+	2177	0
ENSMUSG00000065203	3	8494218	8494324	+	107	0
ENSMUSG00000102463	3	8527288	8528095	-	808	0
ENSMUSG00000027500	3	8574420	8626666	+	52247	1942
ENSMUSG00000033222	3	100846176	100876979	-	30804	31
ENSMUSG00000098047	3	8680335	8681564	-	1230	3
ENSMUSG00000104102	3	8693111	8697514	+	4404	0
ENSMUSG00000082000	3	100862757	100863255	+	499	0
ENSMUSG00000040289	3	8728419	8732316	-	3898	1029
ENSMUSG00000103814	3	8738470	8738782	+	313	0
ENSMUSG00000028064	3	88343266	88368489	-	25224	1179
ENSMUSG00000088094	3	8744419	8744537	-	119	0
ENSMUSG00000103346	3	8797930	8801420	-	3491	0
ENSMUSG00000103256	3	8808742	8811884	-	3143	0
ENSMUSG00000086564	3	100900845	100936872	-	36028	9
ENSMUSG00000040269	3	8867206	8988978	-	121773	162
ENSMUSG00000081594	3	8946259	8946703	+	445	0
ENSMUSG00000098655	3	88348186	88348258	-	73	0
ENSMUSG00000103304	3	88381891	88382461	+	571	0
ENSMUSG00000081657	3	8947298	8947630	-	333	0
ENSMUSG00000027864	3	100947548	101017594	-	70047	813
ENSMUSG00000105717	3	100991908	100994709	-	2802	0
ENSMUSG00000082415	3	101114175	101114715	-	541	0
ENSMUSG00000083546	3	101140776	101141211	+	436	0
ENSMUSG00000081569	3	101168233	101168792	+	560	0
ENSMUSG00000027863	3	101183215	101195255	-	12041	5
ENSMUSG00000072381	3	101213879	101214395	-	517	0
ENSMUSG00000106316	3	101218162	101218598	+	437	0
ENSMUSG00000078578	3	135143910	135173959	+	30050	5251
ENSMUSG00000105404	3	135189393	135189721	+	329	0
ENSMUSG00000042035	3	101284399	101370375	+	85977	342
ENSMUSG00000104639	3	101315109	101317313	+	2205	0
ENSMUSG00000105611	3	101318855	101319926	+	1072	0
ENSMUSG00000106137	3	101331931	101334252	-	2322	0
ENSMUSG00000028164	3	135191372	135277165	+	85794	163
ENSMUSG00000033161	3	101483535	101512000	-	28466	14721
ENSMUSG00000104737	3	101487620	101488371	-	752	0
ENSMUSG00000083045	3	135201414	135201644	+	231	0
ENSMUSG00000104693	3	101503126	101504446	-	1321	0
ENSMUSG00000083610	3	135231725	135232293	-	569	5
ENSMUSG00000106070	3	101599105	101606948	+	7844	0
ENSMUSG00000105642	3	101655440	101657325	+	1886	0
ENSMUSG00000044313	3	101720392	101756275	-	35884	1
ENSMUSG00000028063	3	88387454	88417263	-	29810	383
ENSMUSG00000033147	3	101763092	101831769	-	68678	304
ENSMUSG00000103115	3	88433373	88434662	-	1290	29
ENSMUSG00000074480	3	88439702	88448703	+	9002	74
ENSMUSG00000084728	3	88443608	88443689	-	82	0
ENSMUSG00000048540	3	101917392	101922808	+	5417	2
ENSMUSG00000104930	3	101975366	101975643	+	278	0
ENSMUSG00000105346	3	101981769	101982462	+	694	0
ENSMUSG00000008601	3	88449336	88455607	-	6272	1
ENSMUSG00000028062	3	88457126	88460381	-	3256	527
ENSMUSG00000027506	3	8990653	9069783	-	79131	1334
ENSMUSG00000103461	3	9112231	9112552	-	322	0
ENSMUSG00000027861	3	101993731	102053830	+	60100	43
ENSMUSG00000103116	3	9127024	9136134	+	9111	5
ENSMUSG00000103011	3	9137827	9138271	+	445	0
ENSMUSG00000105342	3	102037254	102038538	+	1285	0
ENSMUSG00000106296	3	102041931	102044812	+	2882	0
ENSMUSG00000008604	3	88461065	88477032	+	15968	3071
ENSMUSG00000069114	3	9315662	9350393	+	34732	129
ENSMUSG00002076460	3	9467235	9467545	+	311	0
ENSMUSG00000097365	3	9468124	9502293	+	34170	5
ENSMUSG00000041355	3	88483183	88495726	+	12544	1005
ENSMUSG00000074479	3	88483717	88484446	-	730	4
ENSMUSG00000040209	3	9492080	9675145	-	183066	1420
ENSMUSG00000103485	3	9561228	9564988	+	3761	0
ENSMUSG00000103876	3	9721580	9721962	+	383	0
ENSMUSG00000027860	3	102060899	102112009	-	51111	118
ENSMUSG00000089916	3	102111272	102113582	+	2311	0
ENSMUSG00000105151	3	102156985	102157581	+	597	0
ENSMUSG00000105891	3	102169721	102352448	+	182728	223
ENSMUSG00000105966	3	102276478	102278253	+	1776	0
ENSMUSG00000106459	3	102296856	102297323	-	468	0
ENSMUSG00000027508	3	9752539	9898739	-	146201	1041
ENSMUSG00000027859	3	102377235	102428329	+	51095	38
ENSMUSG00000089794	3	9822667	9851202	+	28536	0
ENSMUSG00000106121	3	102398658	102401563	+	2906	0
ENSMUSG00002076636	3	9894680	9894788	-	109	0
ENSMUSG00000104619	3	102506689	102508909	+	2221	0
ENSMUSG00000104685	3	102593226	102594033	-	808	0
ENSMUSG00000028163	3	135290416	135397308	-	106893	603
ENSMUSG00000102795	3	9964490	9967437	+	2948	0
ENSMUSG00000105498	3	102594051	102594177	-	127	0
ENSMUSG00000103698	3	10036248	10037061	-	814	0
ENSMUSG00000105570	3	102621568	102622832	+	1265	0
ENSMUSG00000086745	3	102627547	102642733	-	15187	6
ENSMUSG00000106149	3	135356431	135360327	-	3897	0
ENSMUSG00000027533	3	10077608	10081667	+	4060	646
ENSMUSG00000104000	3	10087371	10090599	-	3229	1
ENSMUSG00000049230	3	10153170	10157625	+	4456	5
ENSMUSG00000103045	3	10154916	10155015	-	100	0
ENSMUSG00000052468	3	10244911	10248989	-	4079	0
ENSMUSG00000103124	3	10244912	10262322	-	17411	0
ENSMUSG00000027528	3	10258681	10262343	-	3663	0
ENSMUSG00000062515	3	10269148	10273636	-	4489	8
ENSMUSG00000027858	3	102641845	102708829	+	66985	2866
ENSMUSG00000102705	3	10286055	10288493	-	2439	0
ENSMUSG00000104434	3	10297240	10297371	+	132	2
ENSMUSG00000102834	3	10306872	10307368	+	497	0
ENSMUSG00000053897	3	135531040	135594333	+	63294	60
ENSMUSG00000027857	3	102682781	102690034	-	7254	0
ENSMUSG00000105855	3	102690495	102692105	-	1611	0
ENSMUSG00000106306	3	135539462	135546030	-	6569	0
ENSMUSG00000106290	3	135566109	135568359	+	2251	0
ENSMUSG00000105681	3	135577874	135581718	+	3845	0
ENSMUSG00000106141	3	135608056	135608602	-	547	0
ENSMUSG00000027530	3	10309269	10366243	-	56975	1
ENSMUSG00000104092	3	10369851	10370180	+	330	0
ENSMUSG00000104710	3	135610105	135872945	+	262841	2
ENSMUSG00000103592	3	10374108	10374286	+	179	0
ENSMUSG00000105937	3	135669220	135669519	-	300	0
ENSMUSG00000105244	3	135755316	135757449	-	2134	0
ENSMUSG00000027531	3	10377016	10396499	-	19484	1294
ENSMUSG00000103392	3	10386772	10400741	-	13970	0
ENSMUSG00000037922	3	135759124	136031827	-	272704	16
ENSMUSG00000058921	3	10396794	10400716	-	3923	0
ENSMUSG00000105869	3	136037247	136038751	+	1505	0
ENSMUSG00000106363	3	136051965	136052123	+	159	0
ENSMUSG00000099508	3	136141031	136155110	-	14080	0
ENSMUSG00000027855	3	102725815	102843416	-	117602	0
ENSMUSG00000105672	3	102737810	102738134	+	325	0
ENSMUSG00000106545	3	102738906	102739313	+	408	0
ENSMUSG00000105938	3	102788096	102788384	+	289	0
ENSMUSG00000027797	3	55149785	55446489	+	296705	15357
ENSMUSG00000039795	3	10405013	10416377	-	11365	484
ENSMUSG00000064586	3	55212738	55212844	+	107	0
ENSMUSG00000105302	3	55238262	55240393	+	2132	0
ENSMUSG00000105975	3	55284878	55310543	-	25666	1
ENSMUSG00000094962	3	55369406	55379631	-	10226	0
ENSMUSG00000106354	3	55391209	55394601	+	3393	0
ENSMUSG00000106651	3	55424990	55427007	+	2018	0
ENSMUSG00000119828	3	55455867	55455973	+	107	0
ENSMUSG00000105627	3	55482342	55484694	+	2353	0
ENSMUSG00000027536	3	10431967	10493916	+	61950	2
ENSMUSG00000106334	3	55485526	55490151	-	4626	0
ENSMUSG00000028161	3	136375885	136643488	+	267604	33018
ENSMUSG00000106596	3	136406972	136408500	+	1529	0
ENSMUSG00000105545	3	136464719	136465721	-	1003	0
ENSMUSG00002076866	3	136504023	136504139	-	117	0
ENSMUSG00000106398	3	136648998	136652305	-	3308	0
ENSMUSG00000105327	3	136654366	136654681	+	316	0
ENSMUSG00000104617	3	136658551	136660854	-	2304	0
ENSMUSG00000119741	3	136773653	136773759	+	107	0
ENSMUSG00000104610	3	136995400	137006469	+	11070	0
ENSMUSG00000027534	3	10482877	10505162	-	22286	802
ENSMUSG00000104451	3	10711376	10713162	+	1787	0
ENSMUSG00000104185	3	10818978	10819488	-	511	0
ENSMUSG00000102470	3	10837979	10839959	-	1981	0
ENSMUSG00000087858	3	11040529	11040646	-	118	0
ENSMUSG00000103323	3	11073910	11074663	-	754	0
ENSMUSG00000081537	3	11109230	11109418	-	189	0
ENSMUSG00002076512	3	11219397	11219497	+	101	0
ENSMUSG00000098085	3	11723557	11724570	-	1014	0
ENSMUSG00000104015	3	11888289	11909419	-	21131	0
ENSMUSG00000103339	3	12449303	12449669	-	367	0
ENSMUSG00000104177	3	12696320	12696905	+	586	0
ENSMUSG00000095661	3	12920896	12923693	+	2798	0
ENSMUSG00000103950	3	12957511	12958474	-	964	0
ENSMUSG00000103735	3	13040419	13040761	+	343	0
ENSMUSG00000102815	3	13353257	13356951	+	3695	0
ENSMUSG00000104065	3	13494618	13495018	+	401	0
ENSMUSG00000102215	3	13535499	13536889	-	1391	14
ENSMUSG00000048938	3	102846974	102871449	-	24476	2
ENSMUSG00000065708	3	102859265	102859429	-	165	0
ENSMUSG00000027854	3	102903024	102915775	+	12752	1336
ENSMUSG00000054690	3	137046828	137137946	+	91119	155
ENSMUSG00000055138	3	137255806	137258383	-	2578	0
ENSMUSG00002076808	3	137327235	137327354	+	120	0
ENSMUSG00000046818	3	137327373	137334094	+	6722	297
ENSMUSG00000105325	3	137349819	137350542	-	724	1
ENSMUSG00000094856	3	137377285	137378301	+	1017	0
ENSMUSG00000106122	3	137396748	137404889	+	8142	0
ENSMUSG00000064460	3	137421419	137421525	+	107	0
ENSMUSG00000099011	3	137489296	137489376	-	81	0
ENSMUSG00000105427	3	137501026	137509230	-	8205	0
ENSMUSG00000105676	3	137568350	137570135	-	1786	2
ENSMUSG00000027799	3	55532616	56091122	-	558507	7545
ENSMUSG00000056947	3	55689931	55692422	+	2492	9
ENSMUSG00000106572	3	55754526	55755821	+	1296	0
ENSMUSG00000104677	3	55797727	55844120	+	46394	0
ENSMUSG00000077276	3	55864203	55864334	-	132	0
ENSMUSG00000104938	3	55922339	55924589	-	2251	0
ENSMUSG00000039717	3	13536715	14247347	+	710633	1484
ENSMUSG00000106211	3	56030577	56033580	-	3004	0
ENSMUSG00000106528	3	56036017	56037948	-	1932	0
ENSMUSG00000104514	3	13734569	13735205	-	637	0
ENSMUSG00000105293	3	56071375	56074990	-	3616	0
ENSMUSG00000103856	3	13815014	13815572	+	559	0
ENSMUSG00000119391	3	56352703	56352833	-	131	0
ENSMUSG00000105113	3	56735738	56736208	-	471	0
ENSMUSG00000102891	3	13903935	13905291	-	1357	2
ENSMUSG00000118960	3	56961571	56961700	+	130	0
ENSMUSG00002075512	3	13910746	13911040	+	295	0
ENSMUSG00002076698	3	14094542	14094822	-	281	0
ENSMUSG00000089231	3	14332375	14332499	-	125	0
ENSMUSG00000102707	3	14395287	14395451	+	165	0
ENSMUSG00000104375	3	14428177	14442647	+	14471	2
ENSMUSG00000103626	3	14448982	14449460	-	479	0
ENSMUSG00000098036	3	14493552	14500069	-	6518	0
ENSMUSG00000097366	3	57042917	57044252	-	1336	0
ENSMUSG00000039710	3	14545757	14570890	+	25134	0
ENSMUSG00000037894	3	137570248	137572683	+	2436	1077
ENSMUSG00000106286	3	57156673	57156925	+	253	0
ENSMUSG00000104534	3	57179162	57179790	-	629	0
ENSMUSG00000098083	3	14576144	14577155	-	1012	0
ENSMUSG00000074212	3	137573436	137622318	+	48883	2237
ENSMUSG00000106629	3	137581686	137583887	-	2202	0
ENSMUSG00000105748	3	137602905	137605251	+	2347	0
ENSMUSG00000081829	3	137610770	137611160	+	391	0
ENSMUSG00002076447	3	137618751	137618849	-	99	0
ENSMUSG00000104675	3	137623780	137624206	-	427	4
ENSMUSG00000027800	3	57193032	57209409	-	16378	194
ENSMUSG00000105452	3	57269809	57270855	+	1047	8
ENSMUSG00000027801	3	57332735	57349098	+	16364	0
ENSMUSG00000091512	3	137624267	137634661	+	10395	955
ENSMUSG00000027803	3	57363070	57483331	-	120262	384
ENSMUSG00000083538	3	57435653	57436202	+	550	0
ENSMUSG00000097339	3	57520118	57533245	-	13128	10
ENSMUSG00000098401	3	57524030	57524143	+	114	0
ENSMUSG00000104965	3	57544304	57548258	-	3955	54
ENSMUSG00000036513	3	57551770	57559136	-	7367	329
ENSMUSG00000105389	3	57561825	57563000	-	1176	17
ENSMUSG00000028159	3	137636768	137687306	-	50539	164
ENSMUSG00000105296	3	137706700	137721805	+	15106	0
ENSMUSG00000049349	3	137754522	137773149	-	18628	6
ENSMUSG00000090066	3	137770813	137787267	+	16455	12
ENSMUSG00000074591	3	57564814	57600220	-	35407	100
ENSMUSG00000106635	3	57603601	57604897	-	1297	0
ENSMUSG00000104623	3	57625234	57625710	-	477	1
ENSMUSG00000028158	3	137795615	137850729	-	55115	463
ENSMUSG00000104776	3	137809677	137820478	+	10802	1
ENSMUSG00000004127	3	137849209	137865582	+	16374	140
ENSMUSG00000068823	3	102927742	102965502	+	37761	2995
ENSMUSG00000012042	3	137869839	137945424	-	75586	0
ENSMUSG00000099146	3	137916477	137946166	-	29690	0
ENSMUSG00000055301	3	137923521	137939143	+	15623	1
ENSMUSG00000036503	3	57643483	57742654	+	99172	2471
ENSMUSG00000106421	3	57673285	57674076	-	792	0
ENSMUSG00000106006	3	57717183	57717678	-	496	0
ENSMUSG00000074207	3	137966752	137996459	+	29708	8
ENSMUSG00000089635	3	137987169	138012783	-	25615	0
ENSMUSG00000027805	3	57749316	57755500	-	6185	7862
ENSMUSG00002075604	3	57829509	57829608	-	100	0
ENSMUSG00000104730	3	57850339	57850572	+	234	1
ENSMUSG00000105003	3	57861076	57865646	-	4571	53
ENSMUSG00000106246	3	57869615	57870793	+	1179	0
ENSMUSG00000105065	3	57987137	57989255	+	2119	0
ENSMUSG00000069008	3	58010417	58011668	-	1252	0
ENSMUSG00000104586	3	58024474	58075037	+	50564	0
ENSMUSG00000027550	3	14598848	14637718	+	38871	527
ENSMUSG00000100666	3	58049128	58071228	-	22101	9
ENSMUSG00000065722	3	58197672	58197778	-	107	0
ENSMUSG00000106176	3	58222360	58222731	-	372	0
ENSMUSG00000053054	3	138019047	138036895	+	17849	0
ENSMUSG00000105154	3	58312122	58312538	+	417	0
ENSMUSG00000090300	3	14629462	14629741	+	280	0
ENSMUSG00000027852	3	102965601	102975230	+	9630	1047
ENSMUSG00000104671	3	102978490	102979808	+	1319	10
ENSMUSG00000074206	3	138047536	138064622	+	17087	0
ENSMUSG00000087752	3	138048899	138049057	+	159	0
ENSMUSG00000090306	3	138079882	138100763	+	20882	1
ENSMUSG00000027806	3	58322136	58374204	+	52069	703
ENSMUSG00000027808	3	58427238	58433313	-	6076	779
ENSMUSG00000027552	3	14643701	14671369	+	27669	373
ENSMUSG00000037797	3	138121227	138136653	+	15427	0
ENSMUSG00000070385	3	102981330	103007036	+	25707	1
ENSMUSG00002075007	3	102990192	102990491	+	300	0
ENSMUSG00000105731	3	103004062	103005142	+	1081	0
ENSMUSG00000078784	3	14671344	14676345	-	5002	375
ENSMUSG00000104249	3	14694012	14694300	-	289	0
ENSMUSG00000028138	3	138148854	138161260	+	12407	913
ENSMUSG00000027555	3	14706787	14728062	+	21276	14
ENSMUSG00000084092	3	14787476	14794686	+	7211	0
ENSMUSG00000027810	3	58433242	58464922	+	31681	907
ENSMUSG00000106553	3	58434351	58435542	+	1192	0
ENSMUSG00000005813	3	138164717	138195276	-	30560	1194
ENSMUSG00000105751	3	138201629	138201854	-	226	0
ENSMUSG00000106462	3	138209605	138209973	-	369	2
ENSMUSG00000075700	3	58484057	58500554	+	16498	3418
ENSMUSG00000027556	3	14831276	14873428	-	42153	0
ENSMUSG00000097790	3	14867416	14867634	-	219	0
ENSMUSG00000070471	3	58523721	58544628	-	20908	72
ENSMUSG00000105021	3	58559474	58560580	+	1107	4
ENSMUSG00000105336	3	58572891	58573987	-	1097	1
ENSMUSG00000027559	3	14928572	14937583	+	9012	2
ENSMUSG00000036432	3	58582359	58599821	-	17463	350
ENSMUSG00000097725	3	58600010	58704752	+	104743	80
ENSMUSG00000105226	3	58604982	58606089	+	1108	0
ENSMUSG00000007379	3	103009920	103077085	+	67166	11
ENSMUSG00000027562	3	14951333	14965830	+	14498	3708
ENSMUSG00000101860	3	58695828	58729732	-	33905	95
ENSMUSG00000098008	3	15036261	15067787	+	31527	4
ENSMUSG00000098186	3	15038629	15039612	-	984	0
ENSMUSG00000103912	3	15218125	15236502	-	18378	1
ENSMUSG00000078783	3	15361611	15397362	-	35752	0
ENSMUSG00000043850	3	58751449	58792761	-	41313	7
ENSMUSG00000005687	3	103078971	103086482	+	7512	1008
ENSMUSG00000087815	3	58883051	58883152	+	102	0
ENSMUSG00000088152	3	58886276	58886447	-	172	0
ENSMUSG00000098153	3	103087005	103087759	-	755	0
ENSMUSG00000059776	3	58894591	58895226	+	636	2
ENSMUSG00002075009	3	58909041	58909116	+	76	0
ENSMUSG00000105945	3	58909892	58913579	-	3688	18
ENSMUSG00000028156	3	138231940	138265457	+	33518	1994
ENSMUSG00000095788	3	15436713	15491580	-	54868	1
ENSMUSG00000088373	3	138232182	138232246	+	65	0
ENSMUSG00000106353	3	138285548	138286322	-	775	0
ENSMUSG00000104680	3	138306893	138308213	+	1321	1
ENSMUSG00000105396	3	138310079	138310745	-	667	0
ENSMUSG00000105126	3	138349517	138349705	-	189	0
ENSMUSG00000105838	3	138417296	138432745	-	15450	1
ENSMUSG00000054379	3	103105542	103106291	-	750	0
ENSMUSG00000104976	3	103154291	103154579	-	289	0
ENSMUSG00000095028	3	15560811	15640125	-	79315	2
ENSMUSG00000102155	3	15612539	15613659	+	1121	0
ENSMUSG00000028152	3	138447956	138613666	+	165711	2563
ENSMUSG00000086123	3	138534446	138534923	-	478	1
ENSMUSG00000074677	3	15849309	15902692	-	53384	0
ENSMUSG00000033014	3	103186609	103266091	+	79483	1552
ENSMUSG00000104925	3	103239459	103241699	+	2241	0
ENSMUSG00000089029	3	103300249	103300350	+	102	0
ENSMUSG00000119891	3	103334753	103334859	+	107	1
ENSMUSG00000065029	3	103353013	103353116	-	104	0
ENSMUSG00000088644	3	16877413	16877476	-	64	0
ENSMUSG00000095827	3	17284806	17285139	-	334	0
ENSMUSG00000088541	3	17305465	17305608	-	144	0
ENSMUSG00000103351	3	17323620	17324958	+	1339	0
ENSMUSG00000104411	3	17382858	17388589	-	5732	4
ENSMUSG00000102646	3	17450043	17450547	+	505	0
ENSMUSG00000104242	3	17724852	17725191	+	340	0
ENSMUSG00000100252	3	17844085	17863134	+	19050	1063
ENSMUSG00000093073	3	17849826	17849934	+	109	0
ENSMUSG00000087893	3	17857785	17857911	-	127	0
ENSMUSG00000105262	3	17977872	17978787	+	916	0
ENSMUSG00000027564	3	18002574	18003123	+	550	0
ENSMUSG00000082896	3	18062970	18065160	+	2191	1
ENSMUSG00000025128	3	18108338	18111681	+	3344	21
ENSMUSG00002076581	3	18123490	18123556	+	67	0
ENSMUSG00000039519	3	18126114	18297502	-	171389	304
ENSMUSG00000119287	3	18231626	18231789	-	164	0
ENSMUSG00000104801	3	18353474	18358303	+	4830	0
ENSMUSG00000102886	3	18395831	18515418	-	119588	0
ENSMUSG00000102699	3	18522451	18534641	-	12191	0
ENSMUSG00000040217	3	18588039	18588450	+	412	0
ENSMUSG00000105280	3	18618702	18619902	+	1201	0
ENSMUSG00000104091	3	18663972	18664995	-	1024	1
ENSMUSG00000104918	3	18676326	18680305	+	3980	0
ENSMUSG00000103264	3	18807241	18807529	+	289	0
ENSMUSG00000028059	3	88513273	88555359	+	42087	3603
ENSMUSG00000027599	3	19185566	19217229	-	31664	2012
ENSMUSG00000103135	3	19197352	19198063	-	712	0
ENSMUSG00000028149	3	138631663	138780962	-	149300	5319
ENSMUSG00000093390	3	88523764	88528368	-	4605	1
ENSMUSG00000056476	3	58913246	59226103	+	312858	1672
ENSMUSG00000104724	3	138682073	138683842	-	1770	0
ENSMUSG00000049741	3	88559205	88560449	-	1245	0
ENSMUSG00000090801	3	138834095	138834532	-	438	0
ENSMUSG00000105512	3	88592331	88593704	-	1374	3
ENSMUSG00000027849	3	103482547	103552885	+	70339	3585
ENSMUSG00000050075	3	59003869	59009242	-	5374	7
ENSMUSG00000104764	3	103509259	103510518	+	1260	0
ENSMUSG00000087119	3	103551270	103553384	-	2115	3
ENSMUSG00002076886	3	103573858	103573943	-	86	0
ENSMUSG00000081910	3	103602114	103602513	+	400	0
ENSMUSG00000027848	3	103629538	103645317	-	15780	409
ENSMUSG00000078620	3	103646682	103653692	+	7011	1
ENSMUSG00000047940	3	138911455	139416060	+	504606	7
ENSMUSG00000104992	3	139117556	139117997	+	442	0
ENSMUSG00000119200	3	139123518	139123624	-	107	0
ENSMUSG00000106574	3	139355140	139356138	+	999	0
ENSMUSG00000106505	3	139482914	139486520	-	3607	0
ENSMUSG00000036381	3	59021276	59061039	-	39764	63
ENSMUSG00000105880	3	139517872	139518525	-	654	0
ENSMUSG00000099169	3	139734010	139734131	+	122	0
ENSMUSG00000105180	3	139822416	139823796	-	1381	0
ENSMUSG00000106207	3	139875045	139875972	+	928	0
ENSMUSG00000104596	3	140212479	140213028	-	550	0
ENSMUSG00000051431	3	59086344	59102525	-	16182	0
ENSMUSG00000106159	3	140332941	140333193	-	253	0
ENSMUSG00000105777	3	140397799	140466465	-	68667	0
ENSMUSG00000036362	3	59115313	59118303	-	2991	209
ENSMUSG00000095465	3	140544858	140545398	-	541	0
ENSMUSG00000104790	3	140576934	140577297	-	364	0
ENSMUSG00000118659	3	140610759	140623220	-	12462	0
ENSMUSG00000106540	3	140657637	140659008	+	1372	0
ENSMUSG00000047674	3	140915765	140918116	-	2352	0
ENSMUSG00000089737	3	141163737	141171094	-	7358	16
ENSMUSG00000036353	3	59123693	59170292	-	46600	661
ENSMUSG00000104550	3	59177207	59178729	+	1523	0
ENSMUSG00000027601	3	19241491	19274981	+	33491	105
ENSMUSG00000028060	3	88593110	88620231	+	27122	2088
