mirnaid,refseqid,genesymbol,duplex,start,end,bindingp,energy,seed,accessibility,au,phylopstem,phylopflank,me,number_of_pairings,binding_region_length,longest_consecutive_pairings,position,validated,TargetScan,miRDB
rno-miR-9a-5p,XM_006252707,Ankrd28,((((((((..(((((((.((.((&.)))).)))))))......)))))))).,482,529,0.9230769230769231,-21.2,1,0.02766715,0.588,0.0,0.0,-6.236470572775607,19,28,8,CDS,,0,0
rno-miR-9a-5p,XM_006252707,Ankrd28,...((((((((((.(((((((((&)))))))))...........)))))))))).,945,976,0.8461538461538461,-19.3,1,0.001649996,0.529,0.0,0.0,-7.371380111199145,19,31,10,CDS,,0,0
rno-miR-9a-5p,XM_006252720,Gprin2,....((((...((((((((.((.&)).)))))))))))).,1542,1558,0.8461538461538461,-17.0,1,0.0002322364,0.456,0.0,0.0,-14.67023307062222,14,16,12,3UTR,,0,0
rno-miR-9a-5p,XM_006252724,Wapl,(((((((((.(((((((((....&.)))))))))..))))))))).,1468,1511,0.9230769230769231,-21.9,1,0.02272167,0.559,0.0,0.0,-5.180080914529843,18,22,9,CDS,,0,0
rno-miR-9a-5p,XM_006252734,Ercc6,..((((((((((((.(((.....&))).)))))))))))).,4375,4392,0.9230769230769231,-19.4,1,9.378748e-06,0.441,0.0,0.0,-5.692450279622925,15,17,12,CDS,,0,0
rno-miR-9a-5p,XM_006252734,Ercc6,..(((((((((.(((((((....&.)))))))...))))))))).,6102,6128,0.9230769230769231,-19.1,1,7.035143e-05,0.588,0.0,0.0,-8.303804028968646,16,21,9,3UTR,,0,0
rno-miR-9a-5p,XM_006252765,Ptpn20,((((((((((((((((.(((...&.))).)))).)))))))))))).,1014,1065,0.9230769230769231,-22.9,1,0.007460216,0.662,0.0,0.0,-3.937574446201665,19,23,12,CDS,,0,0
rno-miR-9a-5p,XM_006252800,Med26,.(((.(.((((((((((((....&)))))))))))).).))).,5366,5385,0.8974358974358974,-19.8,1,3.546929e-06,0.338,0.0,0.0,-9.456048547040908,16,19,12,CDS,,0,0
rno-miR-9a-5p,XM_006252800,Med26,.((((((((.(((.(((((....&)))))))).)))))))).,6293,6311,0.8461538461538461,-18.7,1,1.729748e-06,0.368,0.0,0.0,-5.892671223205703,16,18,8,CDS,,0,0
rno-miR-9a-5p,XM_006252804,Eps15l1,((((((((((((((((((((((.&))))).))).)))))))).)))))).,2867,2893,0.9230769230769231,-20.6,1,0.001908281,0.426,0.0,0.0,-3.937574446201665,22,26,8,CDS,,0,0
rno-miR-9a-5p,XM_006252804,Eps15l1,(((((((((((((((((.(....&).)))))))))))........................)))))).,1301,1345,0.8461538461538461,-18.5,1,0.005957177,0.529,0.0,0.0,-3.937574446201665,18,44,11,CDS,,0,0
rno-miR-9a-5p,XM_006252971,Pde4c,(((((((...(((((((((....&.)))))))))..))))))).,846,893,0.8461538461538461,-21.2,1,1.891412e-05,0.382,0.0,0.0,-8.550105501956237,16,20,9,3UTR,,0,0
rno-miR-9a-5p,XM_006253023,Tma16,((((((...((((((((((....&)))))).))))..)))))).,212,232,0.8461538461538461,-17.1,1,0.1201132,0.574,0.0,0.0,-8.851285568499378,16,20,6,CDS,,0,0
rno-miR-9a-5p,XM_006253023,Tma16,...(((((((..((((((((((.&))))))))))...))))))).,3454,3475,0.8461538461538461,-17.3,1,4.398692e-05,0.485,0.0,0.0,-12.686117978685445,17,21,10,3UTR,,0,0
rno-miR-9a-5p,XM_006253047,Psd3,((((((((((((((...(((((.&)))))...)))))))))))).)).,4631,4655,0.9230769230769231,-19.3,1,0.1741137,0.588,0.0,0.0,-4.906073086755913,19,24,12,3UTR,,0,0
rno-miR-9a-5p,XM_006253047,Psd3,(((((.(((((((.(((((....&))))))))))))..))))).,1526,1546,1.0,-17.9,1,0.1891129,0.559,0.0,0.0,-6.695373124915117,17,20,12,CDS,,0,0
rno-miR-9a-5p,XM_006253144,F11,..((((((((((((((.......&)))))))))))))).,1795,1810,0.9230769230769231,-17.0,1,0.000950693,0.574,0.0,0.0,-4.95700071937229,14,15,14,CDS,,0,0
rno-miR-9a-5p,XM_006253156,Enpp6,.....(((((((((((((.(((.&))))))).))))))))).,855,873,1.0,-20.3,1,0.0004711008,0.485,0.0,0.0,-13.6655996434504,16,18,9,CDS,,0,0
rno-miR-9a-5p,XM_006253195,Mtmr7,(((((..((((((((((......&.)))))))))).))))).,506,547,0.9230769230769231,-17.3,1,0.0038629,0.485,0.0,0.0,-7.382219742266031,15,18,10,CDS,,0,0
rno-miR-9a-5p,XM_006253215,Ppp1r3b,.((((.(((((((((((((.(((&)))..))))))))))........))).)))).,3389,3421,0.8461538461538461,-18.9,1,0.03388878,0.588,0.0,0.0,-5.694283598550164,20,32,10,3UTR,,0,0
rno-miR-9a-5p,XM_006253256,Wrn,..(((((((.(((((((.(....&).))))))).))))))).,7684,7702,1.0,-18.4,1,0.03279514,0.588,0.0,0.0,-6.199507187700468,15,18,7,3UTR,,0,0
rno-miR-9a-5p,XM_006253280,LOC100910854,..(((((((((((.((((((...&))))))...))))))))))).,170,191,1.0,-20.6,1,0.00114773,0.471,0.0,0.0,-5.813840636892696,17,21,11,5UTR,,0,0
rno-miR-9a-5p,XM_006253297,Prrg3,((((((((..(((((((((....&.))))))))).)))))))).,3453,3502,1.0,-24.0,1,0.0002177336,0.515,0.0,0.0,-6.236470572775607,17,20,9,3UTR,,0,0
rno-miR-9a-5p,XM_006253307,Nsd3,.((..((((.(((((((((((.(&).)))))))))))))))..)).,794,816,0.8076923076923077,-17.3,1,0.03856554,0.574,0.0,0.0,-12.186890755456961,18,22,15,CDS,,0,0
rno-miR-9a-5p,XM_006253307,Nsd3,((((((((..(((((((......&))))))))))))))).,1168,1184,0.8461538461538461,-17.0,1,0.0003961252,0.456,0.0,0.0,-6.236470572775607,15,16,15,CDS,,0,0
rno-miR-9a-5p,XM_006253322,Adam5,(((((((((((((((((((....&)))).)))))).))))).)))).,2401,2424,0.9230769230769231,-17.0,1,0.006112888,0.529,0.0,0.0,-3.937574446201665,19,23,6,3UTR,,0,0
rno-miR-9a-5p,XM_006253323,Fgfr1,...(((((((((..(((((.(((&))).)))))...))))))))).,2630,2652,0.8461538461538461,-20.1,1,5.974334e-05,0.412,0.0,0.0,-8.66051072386539,17,22,9,CDS,,0,0
rno-miR-9a-5p,XM_006253327,Fgfr1,...(((((((((..(((((.(((&))).)))))...))))))))).,2471,2493,0.8461538461538461,-20.1,1,5.974334e-05,0.412,0.0,0.0,-8.66051072386539,17,22,9,CDS,,0,0
rno-miR-9a-5p,XM_006253336,Kcnu1,((((((((((.(((((.......&))))))))))))))).,2820,2836,0.9230769230769231,-19.1,1,0.004869245,0.515,0.0,0.0,-6.7623489216120145,15,16,15,CDS,,0,0
rno-miR-9a-5p,XM_006253350,Slc25a15,((((((((.((((((((......&)))))))).)))))))).,3494,3512,1.0,-19.0,1,0.004189284,0.574,0.0,0.0,-4.993964104447428,16,18,8,3UTR,,0,0
rno-miR-9a-5p,XM_006253354,Alg11,(((((((((.((..(((((((((&)))))))))..))))))))))).,1565,1588,0.8461538461538461,-21.5,1,0.0001535742,0.441,0.0,0.0,-7.326051444716493,20,23,11,3UTR,,0,0
rno-miR-9a-5p,XM_006253354,Alg11,(((((((((.....((((((((.&)))))))).....))))))))).,4851,4874,0.9230769230769231,-20.3,1,0.08302614,0.618,0.0,0.0,-13.4976292297232,17,23,9,3UTR,,0,0
rno-miR-9a-5p,XM_006253354,Alg11,(((((((((.(((((((((....&))))))).)).))))))))).,4306,4327,0.9230769230769231,-17.6,1,0.0005707414,0.471,0.0,0.0,-5.180080914529843,18,21,9,3UTR,,0,0
rno-miR-9a-5p,XM_006253361,Nek3,.((((((((.((((((.......&)))))))))))))).,1539,1554,0.8461538461538461,-15.4,1,0.00114826,0.529,0.0,0.0,-5.035831305685297,14,15,14,3UTR,,0,0
rno-miR-9a-5p,XM_006253395,Erich1,((((((((..(((((((((....&.))))))))))))))))).,94,136,0.8461538461538461,-22.4,1,1.067253e-09,0.294,0.0,0.0,-6.236470572775607,17,19,17,CDS,,0,0
rno-miR-9a-5p,XM_006253424,Mcf2l,(((((.((((.(((((((((.((&)))))))))))...)))).))))).,2856,2881,0.9230769230769231,-21.1,1,0.001455385,0.397,0.0,0.0,-8.663307682805062,20,25,11,CDS,,0,0
rno-miR-9a-5p,XM_006253424,Mcf2l,..(((((((((((..((((((..&)))))).))))))))))).,4309,4328,1.0,-20.3,1,0.01486346,0.485,0.0,0.0,-6.549290197143331,17,19,11,CDS,,0,0
rno-miR-9a-5p,XM_006253424,Mcf2l,..((((((..(((((((((....&)))))))))..)).)))).,134,153,0.9230769230769231,-18.6,1,0.001359877,0.5,0.0,0.0,-7.255896845946231,15,19,9,5UTR,,0,0
rno-miR-9a-5p,XM_006253440,Tubgcp3,.(((((((((((((((((.....&))))))))...))))))))).,1134,1155,0.9230769230769231,-19.0,1,0.01295933,0.456,0.0,0.0,-3.793324837357118,17,21,9,CDS,,0,0
rno-miR-9a-5p,XM_006253465,Naxd,(((((((...((((((.......&.))))))))))))).,932,969,0.9230769230769231,-16.5,1,0.00149467,0.353,0.0,0.0,-8.550105501956237,13,15,13,CDS,,0,0
rno-miR-9a-5p,XM_006253498,Ercc6l2,.((((((((((((((((((((..&)))))))))))....................)))).))))).,2759,2801,0.9230769230769231,-20.3,1,0.00121899,0.515,0.0,0.0,-3.793324837357118,20,42,11,CDS,,0,0
rno-miR-9a-5p,XM_006253498,Ercc6l2,((((((((.((((.((.((((..&))))..)).)))).)))))))).,513,536,0.8461538461538461,-18.9,1,0.003769969,0.588,0.0,0.0,-5.850804021967834,18,23,8,CDS,,0,0
rno-miR-9a-5p,XM_006253498,Ercc6l2,((((((((.....((((((.((.&)).)))))))))))))).,4473,4491,0.9230769230769231,-18.6,1,0.002175118,0.471,0.0,0.0,-13.697178970448556,16,18,14,CDS,,0,0
rno-miR-9a-5p,XM_006253530,Ctsll3,(((((((((((((..........&))))))))))))).,928,942,0.9230769230769231,-17.4,1,0.005149438,0.5,0.0,0.0,-5.762913004276319,13,14,13,CDS,,0,0
rno-miR-9a-5p,XM_006253530,Ctsll3,.((.(((((((..((((((....&))))))..))))))).)).,1158,1177,1.0,-18.7,1,0.0003639418,0.559,0.0,0.0,-11.461281034578906,15,19,7,3UTR,,0,0
rno-miR-9a-5p,XM_006253556,Kif27,((((..((((((.((((((((..&.))))))))))))))..)))).,1800,1832,0.9230769230769231,-21.5,1,0.0003817224,0.441,0.0,0.0,-11.246700994873427,18,22,14,CDS,,0,0
rno-miR-9a-5p,XM_006253556,Kif27,(((((((((((((((((((....&))))))))))).........................)).)))))).,2884,2930,0.9230769230769231,-19.4,1,0.07051438,0.559,0.0,0.0,-3.937574446201665,19,46,11,CDS,,0,0
rno-miR-9a-5p,XM_006253556,Kif27,(((((((((((...((((((...&))))))))))))))))).,3762,3780,0.8461538461538461,-19.3,1,8.278562e-05,0.5,0.0,0.0,-9.430348285984671,17,18,17,CDS,,0,0
rno-miR-9a-5p,XM_006253617,Faf2,((((((((((((((((((((((.&)))))))))...................))))).................)))))))).,2119,2178,0.8461538461538461,-19.9,1,0.001658029,0.412,0.0,0.0,-3.937574446201665,22,59,9,3UTR,,0,0
rno-miR-9a-5p,XM_006253617,Faf2,(((.(((((((.((((((.....&)))))).))))))).))).,3736,3755,0.8461538461538461,-17.9,1,0.0001066857,0.456,0.0,0.0,-10.31640003075721,16,19,7,3UTR,,0,0
rno-miR-9a-5p,XM_006253632,Rab24,.((((((((.(((.((((.(((.&))).)))).)))..)))))))).,748,771,0.8461538461538461,-19.3,1,0.003306527,0.456,0.0,0.0,-5.892671223205703,18,23,8,CDS,,0,0
rno-miR-9a-5p,XM_006253644,Rnf44,((((((((((.((..((((....&))))..)))))))))))).,1894,1913,0.9487179487179487,-19.7,1,0.0003972588,0.471,0.0,0.0,-8.354638399383056,16,19,12,3UTR,,0,0
rno-miR-9a-5p,XM_006253655,Dbn1,((((((((..((.((((((((((&)))))))))))).))))..)))).,1650,1674,0.9230769230769231,-20.8,1,0.05395465,0.456,0.0,0.0,-7.52560118544185,20,24,12,CDS,,0,0
rno-miR-9a-5p,XM_006253655,Dbn1,((((.(((((((..(((((....&.)))))..)))))))...)))).,998,1030,0.8461538461538461,-19.0,1,0.0005863593,0.412,0.0,0.0,-10.202582151200787,16,23,7,CDS,,0,0
rno-miR-9a-5p,XM_006253656,Dbn1,((((((((..((.((((((((((&)))))))))))).))))..)))).,1511,1535,0.9230769230769231,-20.8,1,0.05395465,0.456,0.0,0.0,-7.52560118544185,20,24,12,CDS,,0,0
rno-miR-9a-5p,XM_006253656,Dbn1,((((.(((((((..(((((....&.)))))..)))))))...)))).,997,1029,0.8461538461538461,-19.0,1,0.0005863593,0.412,0.0,0.0,-10.202582151200787,16,23,7,CDS,,0,0
rno-miR-9a-5p,XM_006253674,Auh,((((((((((((((((((((...&.)))))))...)))))...)))))))).,154,192,0.8461538461538461,-20.4,1,0.001024271,0.353,0.0,0.0,-3.937574446201665,20,28,8,CDS,,0,0
rno-miR-9a-5p,XM_006253674,Auh,.((((((((.(((.(((((....&))))).))).)))))))).,697,716,0.8461538461538461,-16.9,1,5.129786e-05,0.426,0.0,0.0,-5.892671223205703,16,19,8,CDS,,0,0
rno-miR-9a-5p,XM_006253680,S1pr3,(((((((((((((((((((....&.)))))))))......)))))))))).,144,199,1.0,-24.6,1,0.02441342,0.353,0.0,0.0,-3.937574446201665,19,27,10,5UTR,,0,0
rno-miR-9a-5p,XM_006253701,Ptpdc1,..(((((((((((..(((((...&)))))))))))))))).,1488,1505,0.8461538461538461,-16.3,1,0.0001004472,0.471,0.0,0.0,-6.549290197143331,16,17,16,CDS,,0,0
rno-miR-9a-5p,XM_006253730,Card19,((((((((((..((((.(((...&.)))..))))..)))))))))).,631,670,0.8461538461538461,-19.1,1,0.09777317,0.426,0.0,0.0,-10.10915223120837,17,23,10,3UTR,,0,1
rno-miR-9a-5p,XM_006253737,Nol8,(((((((((((((..(((..(((&.)))..)))..))))))))))))).,281,316,1.0,-24.8,1,0.0006088338,0.559,0.0,0.0,-5.529863923972706,19,25,13,CDS,,0,0
rno-miR-9a-5p,XM_006253738,Nol8,(((((((((((((..(((..(((&.)))..)))..))))))))))))).,716,751,1.0,-24.8,1,0.0006088338,0.559,0.0,0.0,-5.529863923972706,19,25,13,CDS,,0,0
rno-miR-9a-5p,XM_006253744,LOC679342,....(((((.((((((((.....&.))))))))))))).,1181,1214,0.9230769230769231,-18.2,1,0.0386459,0.588,0.0,0.0,-10.789068936966107,13,15,13,3UTR,,0,0
rno-miR-9a-5p,XM_006253744,LOC679342,(((.((((((.(((((.......&))))))))))).))).,248,264,0.8461538461538461,-16.9,1,0.001509744,0.338,0.0,0.0,-9.794371196571205,14,16,11,5UTR,,0,0
rno-miR-9a-5p,XM_006253753,Cap2,..((((((((((..(((((....&)))))..)))))))))).,351,369,0.8461538461538461,-17.4,1,0.001834353,0.544,0.0,0.0,-7.102971249558938,15,18,10,CDS,,0,0
rno-miR-9a-5p,XM_006253767,Rnf144b,((((((((..(((((((......&)))))))...)))))))).,536,555,0.8461538461538461,-17.8,1,0.0007018994,0.279,0.0,0.0,-6.236470572775607,15,19,8,5UTR,,0,0
rno-miR-9a-5p,XM_006253770,Tpmt,.((((((((((((((((((.((.&)).)))))))))))..))))))).,153,177,0.9487179487179487,-21.4,1,8.509135e-07,0.353,0.0,0.0,-3.793324837357118,20,24,11,5UTR,,0,0
rno-miR-9a-5p,XM_006253770,Tpmt,((((((..(((((.(((((....&)))))..)))))..)))))).,1032,1053,0.8461538461538461,-18.1,1,0.02014104,0.603,0.0,0.0,-8.651735827774022,16,21,6,3UTR,,0,0
rno-miR-9a-5p,XM_006253772,LOC102554838,((((((((((((((((.......&.))))))...)))))))))).,145,181,0.9230769230769231,-18.9,1,2.277594e-05,0.382,0.0,0.0,-3.937574446201665,16,21,10,5UTR,,0,0
rno-miR-9a-5p,XM_006253786,Nedd9,....((((..(((((((((....&)))))))))..)))).,2326,2342,0.9230769230769231,-17.0,1,6.784893e-06,0.5,0.0,0.0,-11.84545859521187,13,16,9,CDS,,0,0
rno-miR-9a-5p,XM_006253801,Sirt5,..(((((((((((((((((....&)))))))).............))))))))).,146,177,0.8461538461538461,-18.6,1,0.00219738,0.353,0.0,0.0,-4.95700071937229,17,31,9,5UTR,,0,0
rno-miR-9a-5p,XM_006253813,Rreb1,(((((((((.(((.(((((....&.)))))...))).))))))))).,4956,4997,0.8461538461538461,-19.5,1,0.25287,0.456,0.0,0.0,-6.03692083205025,17,23,9,CDS,,0,0
rno-miR-9a-5p,XM_006254175,LOC108348069,..((((((((((..((((((...&.))))))..)))))))))).,713,746,0.9743589743589743,-22.0,1,9.636872e-05,0.471,0.0,0.0,-7.102971249558938,16,20,10,CDS,,0,0
rno-miR-9a-5p,XM_006254175,LOC108348069,(((((((((.(((.((((((.((&)).))))))...)))))))))))).,1070,1095,0.9230769230769231,-21.2,1,0.04742629,0.5,0.0,0.0,-6.03692083205025,20,25,12,CDS,,0,0
rno-miR-9a-5p,XM_006254184,Akr1c2,.(((((((..(((((((((.((.&.)).)))))))))...............))))))).,675,734,0.8461538461538461,-19.4,1,5.613003e-05,0.441,0.0,0.0,-6.09222096393106,18,36,9,CDS,,0,0
rno-miR-9a-5p,XM_006254228,Taf3,.(((((((...((((((((....&))))))))))))))).,331,347,0.8461538461538461,-18.5,1,8.078483e-07,0.368,0.0,0.0,-8.91699543934141,15,16,15,CDS,,0,0
rno-miR-9a-5p,XM_006254253,Gata3,.((((((((((((((((......&)))))))))))..))))).,1060,1079,0.8461538461538461,-18.0,1,1.084776e-06,0.309,0.0,0.0,-3.793324837357118,16,19,11,CDS,,0,0
rno-miR-9a-5p,XM_006254263,Optn,(((((((((((((..((.(((((&.))))).))....))))))))))))).,724,775,0.9230769230769231,-19.5,1,0.001396983,0.471,0.0,0.0,-5.529863923972706,20,27,13,CDS,,0,0
rno-miR-9a-5p,XM_006254263,Optn,...((((((((((.((((.....&)))).)))))))))).,2138,2154,0.9230769230769231,-17.4,1,0.01765793,0.603,0.0,0.0,-7.371380111199145,14,16,10,3UTR,,0,0
rno-miR-9a-5p,XM_006254312,Arl5b,((((((((((((((.........&.)))))))))))))).,4727,4773,1.0,-18.5,1,0.0002369931,0.662,0.0,0.0,-4.906073086755913,14,16,14,3UTR,,0,0
rno-miR-9a-5p,XM_006254371,LOC108348042,(((((((((.(((((........&)))))))))))))).,2055,2070,0.9230769230769231,-15.8,1,0.0008048519,0.647,0.0,0.0,-5.413129994833456,14,15,14,3UTR,,0,0
rno-miR-9a-5p,XM_006254372,Gpr137b,.((((((..(((((((((.....&.))))))))))))))).,1558,1583,1.0,-20.0,1,1.248467e-05,0.485,0.0,0.0,-7.163349424783512,15,17,15,3UTR,,0,0
rno-miR-9a-5p,XM_006254375,Ero1b,.(..(((.((((((((((((...&.)))))))))))))))..).,3238,3264,0.8461538461538461,-17.3,1,0.01688621,0.632,0.0,0.0,-10.696521515803388,16,20,15,3UTR,,0,0
rno-miR-9a-5p,XM_006254381,Mtmr1,(((((((..((((.(((((....&)))))))))..))))))).,2308,2327,0.9230769230769231,-20.2,1,0.001376215,0.412,0.0,0.0,-8.164438951148465,16,19,9,3UTR,,0,0
rno-miR-9a-5p,XM_006254381,Mtmr1,(((((.((((((((((.......&.))))))))))))))).,3179,3224,0.9230769230769231,-18.5,1,0.0008390841,0.574,0.0,0.0,-5.838533207394711,15,17,15,3UTR,,0,0
rno-miR-9a-5p,XM_006254400,Rock1,(((..(.(((((((((.(((((.&))))).))))))))).)..))).,1469,1492,0.9230769230769231,-20.0,1,0.002423263,0.559,0.0,0.0,-12.632320430844647,18,23,9,CDS,,0,0
rno-miR-9a-5p,XM_006254400,Rock1,((((((((((...(((((.....&)))))..)))))))))).,285,303,0.8461538461538461,-17.7,1,0.002462804,0.426,0.0,0.0,-11.398282843874613,15,18,10,5UTR,,0,0
rno-miR-9a-5p,XM_006254423,Ttc39c,(((((((((((((..((((....&))))...))))))))))))).,1001,1022,1.0,-17.3,1,0.009438772,0.471,0.0,0.0,-5.529863923972706,17,21,13,CDS,,0,0
rno-miR-9a-5p,XM_006254447,RGD1562080,((((((.(..(((((((((.(((&))).))))))))).).)))))).,498,521,0.9230769230769231,-20.0,1,0.000696539,0.338,0.0,0.0,-7.780157107646926,19,23,9,CDS,,0,0
rno-miR-9a-5p,XM_006254447,RGD1562080,((((((.((.(((((((((....&))))))))))).)))))).,2345,2364,0.9230769230769231,-17.9,1,0.003749352,0.441,0.0,0.0,-6.723767449401163,17,19,11,3UTR,,0,0
rno-miR-9a-5p,XM_006254464,Zfp24,(((((((((..((.((((((((.&))))))))....))..))))))))).,5307,5333,0.9230769230769231,-20.0,1,0.01096748,0.456,0.0,0.0,-8.8616953074606,19,26,9,3UTR,,0,0
rno-miR-9a-5p,XM_006254464,Zfp24,(((((((((((((..(((((((.&)))))))..))).)))))))))).,5414,5438,0.9230769230769231,-19.6,1,0.01893094,0.544,0.0,0.0,-5.529863923972706,20,24,10,3UTR,,0,0
rno-miR-9a-5p,XM_006254464,Zfp24,((((((.((((((((((......&)))))))))).)))))).,3222,3240,1.0,-19.3,1,0.0002807226,0.485,0.0,0.0,-5.4812609810729835,16,18,10,3UTR,,0,0
rno-miR-9a-5p,XM_006254466,Mocos,.((((((((((.((((.((....&.)).)))).)))))))))).,2304,2338,1.0,-17.9,1,0.0008227678,0.397,0.0,0.0,-7.140128146953473,16,20,10,CDS,,0,0
rno-miR-9a-5p,XM_006254509,Apc,.((((((((((((.((((((...&.))))))..)))))))))))).,2770,2818,1.0,-24.3,1,0.006044347,0.441,0.0,0.0,-4.650164754877524,18,22,12,CDS,,0,0
rno-miR-9a-5p,XM_006254509,Apc,((((((((((.(..(((((....&)))))..).)))))))))).,6357,6377,0.9487179487179487,-21.8,1,0.006017158,0.515,0.0,0.0,-8.908319451798665,16,20,10,CDS,,0,0
rno-miR-9a-5p,XM_006254545,Spata24,....((((..(((((((((.((.&.)).))))))))).)))).,57,98,0.8241758241758241,-21.0,1,0.00187285,0.382,0.0,0.0,-11.84545859521187,15,19,9,5UTR,,0,0
rno-miR-9a-5p,XM_006254562,Brd8,((.((.(((.((((((((((.((&))))))))))))..))).)).)).,1964,1988,0.8461538461538461,-17.7,1,0.005503358,0.426,0.0,0.0,-8.63857915002934,19,24,12,CDS,,0,0
rno-miR-9a-5p,XM_006254571,Iws1,((((((..((((((((((..(((&)))..))))))))))..)))).)).,2474,2499,1.0,-21.9,1,0.001394404,0.603,0.0,0.0,-7.794895910253615,19,25,10,CDS,,0,0
rno-miR-9a-5p,XM_006254571,Iws1,((((((((((((..((((((...&)))))))))))))))..))).,298,319,0.8974358974358976,-18.5,1,0.002023598,0.426,0.0,0.0,-6.083544976388314,18,21,15,CDS,,0,0
rno-miR-9a-5p,XM_006254600,Myo7b,....((((((((((((((((((.&))))...)))))))))))))).,166,188,0.9230769230769231,-22.3,1,0.000127094,0.382,0.0,0.0,-9.546562468637928,18,22,14,CDS,,0,0
rno-miR-9a-5p,XM_006254605,Sap130,(((.((((((((.(((((((((.&))))))))))))))))).))).,1633,1655,0.8461538461538461,-24.4,1,0.000169382,0.426,0.0,0.0,-8.258727333827098,20,22,17,CDS,,0,0
rno-miR-9a-5p,XM_006254612,LOC688637,((((((((((((((((((((((.&))))))).)))).))).)))))))).,1516,1542,1.0,-21.8,1,0.01592743,0.529,0.0,0.0,-3.937574446201665,22,26,8,CDS,,0,0
rno-miR-9a-5p,XM_006254613,Fam53c,(((((.((((.((((((.(....&).)))))))))).))))).,1769,1788,0.8461538461538461,-17.0,1,0.0007979617,0.324,0.0,0.0,-8.663307682805062,16,19,10,3UTR,,0,0
rno-miR-9a-5p,XM_006254619,Igip,.(((((((((((((((((((.((&.))))))))).......)))))))))))).,8292,8345,0.8461538461538461,-20.5,1,3.741064e-05,0.544,0.0,0.0,-3.793324837357118,21,30,12,5UTR,,0,0
rno-miR-9a-5p,XM_006254642,LOC102552497,(((..(((((.(((((((((((.&))).))))))))))))).))).,1845,1867,0.8461538461538461,-19.9,1,2.742055e-05,0.485,0.0,0.0,-13.913408371383678,19,22,13,CDS,,0,0
rno-miR-9a-5p,XM_006254642,LOC102552497,....(((((.((((((((((...&))))))))))))))).,686,702,0.8076923076923077,-17.3,1,0.003456933,0.544,0.0,0.0,-10.789068936966107,15,16,15,CDS,,0,0
rno-miR-9a-5p,XM_006254662,Arhgap26,(((((((((.((((.(((((((.&)))))))))))))))))))).,1191,1212,1.0,-22.5,1,0.0001131001,0.544,0.0,0.0,-5.915530474780478,20,21,20,CDS,,0,0
rno-miR-9a-5p,XM_006254664,Yipf5,((((((((..((((((.(..(((&)))..)...))))))..)))))))).,155,181,0.8461538461538461,-16.6,1,0.000606376,0.544,0.0,0.0,-6.236470572775607,18,26,8,CDS,,0,0
rno-miR-9a-5p,XM_006254666,Myot,(((((.(((((((((((((((..&))))))))))))).....)).))))).,1180,1207,0.8461538461538461,-21.2,1,3.755124e-05,0.529,0.0,0.0,-5.838533207394711,20,27,13,CDS,,0,0
rno-miR-9a-5p,XM_006254677,Rbm27,.(((((((((..(((.((((((.&)))))).))).))))))))).,2465,2486,0.8461538461538461,-18.8,1,0.005037237,0.559,0.0,0.0,-10.197951702667437,18,21,9,CDS,,0,0
rno-miR-9a-5p,XM_006254708,Tnfaip8,((((((((((((...((((((..&.)))))))))))))))))).,6515,6556,0.9743589743589743,-21.2,1,0.0001334316,0.456,0.0,0.0,-6.818994536638949,18,20,18,CDS,,0,0
rno-miR-9a-5p,XM_006254713,Lox,((((((((..(((((((((((((&))))))))).....))))..))))).))).,1441,1471,0.8461538461538461,-18.5,1,0.0005481142,0.618,0.0,0.0,-6.236470572775607,21,30,9,CDS,,0,0
rno-miR-9a-5p,XM_006254715,Lox,((((((((..(((((((((((((&))))))))).....))))..))))).))).,1442,1472,0.8461538461538461,-18.5,1,0.0005481142,0.618,0.0,0.0,-6.236470572775607,21,30,9,CDS,,0,0
rno-miR-9a-5p,XM_006254715,Lox,((((((((((((((((.((((..&)))).)))).))).................))))))))).,1161,1201,0.8461538461538461,-16.6,1,0.01235155,0.471,0.0,0.0,-3.937574446201665,20,40,9,CDS,,0,0
rno-miR-9a-5p,XM_006254721,Sncaip,(((((((.(((((.(((((....&))))))))))))))))).,2967,2985,0.9230769230769231,-20.3,1,1.48934e-06,0.485,0.0,0.0,-7.1080492929027015,17,18,17,CDS,,0,0
rno-miR-9a-5p,XM_006254721,Sncaip,(((((((((..((((((.(....&).))))))))))))))).,2094,2112,0.9230769230769231,-19.1,1,0.005920611,0.544,0.0,0.0,-8.004855389940193,16,18,15,CDS,,0,0
rno-miR-9a-5p,XM_006254734,Fam170a,(((.((((((.((((((......&)))))))))))).))).,895,912,0.8461538461538461,-18.3,1,8.823523e-05,0.382,0.0,0.0,-9.794371196571205,15,17,12,CDS,,0,0
rno-miR-9a-5p,XM_006254737,LOC100174910,(((((((.(((((.(((((....&))))))))))))))))).,339,357,0.8205128205128206,-17.3,1,4.208619e-06,0.544,0.0,0.0,-7.1080492929027015,17,18,17,CDS,,0,0
rno-miR-9a-5p,XM_006254747,Megf10,.....(((((((((((....(((&)))....))))))))))).,6830,6849,0.9230769230769231,-18.4,1,0.01032046,0.574,0.0,0.0,-13.6655996434504,14,19,11,3UTR,,0,0
rno-miR-9a-5p,XM_006254758,LOC100910979,((((((((..(((((((......&))).))))....)))))))).,62,83,0.8461538461538461,-15.6,1,0.001870415,0.441,0.0,0.0,-6.236470572775607,15,21,8,5UTR,,0,0
